8,2,0.250000,0.200000,0.100000,0.187500
19,3,0.400000,0.200000,0.100000,0.300000
8,2,0.250000,0.200000,0.100000,0.187500
19,1,0.400000,0.200000,0.100000,0.300000
7,3,0.250000,0.200000,0.100000,0.187500
18,3,0.400000,0.200000,0.100000,0.300000
8,3,0.250000,0.200000,0.100000,0.187500
19,3,0.400000,0.200000,0.100000,0.300000
8,2,0.250000,0.200000,0.100000,0.187500
19,3,0.400000,0.200000,0.100000,0.300000
