8,2,1.000000,1.000000,0.250000,1.000000
19,3,1.000000,1.000000,1.000000,1.000000
8,2,1.000000,1.000000,0.250000,1.000000
19,1,1.000000,1.000000,1.000000,1.000000
7,3,1.000000,1.000000,0.250000,1.000000
18,3,1.000000,1.000000,1.000000,1.000000
8,3,1.000000,1.000000,0.250000,1.000000
19,3,1.000000,1.000000,1.000000,1.000000
8,2,1.000000,1.000000,0.250000,1.000000
19,3,1.000000,1.000000,1.000000,1.000000
