8,2,0.300000,2,0.737500
19,3,1.000000,4,1.000000
8,2,0.300000,2,0.737500
19,1,1.000000,4,1.000000
7,3,0.300000,2,0.737500
18,3,1.000000,4,1.000000
8,3,0.300000,2,0.737500
19,3,1.000000,4,1.000000
8,2,0.300000,2,0.737500
19,3,1.000000,4,1.000000
